khipu_id,total_cords,max_level,total_tests,total_matches,overall_match_rate,has_multi_level_summation,levels_tested,level_statistics,error
1000316,126.0,3.0,28.0,2.0,0.07142857142857142,True,2.0,"{'level_2.0': {'tests_performed': 16, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 12, 'matches': 2, 'match_rate': 0.16666666666666666, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000317,57.0,2.0,9.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 9, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 0.9388888888888888}}",
1000318,22.0,3.0,7.0,0.0,0.0,True,2.0,"{'level_2.0': {'tests_performed': 6, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 540.0, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 299.0, 'avg_confidence': 1.0}}",
1000319,23.0,3.0,6.0,0.0,0.0,True,2.0,"{'level_2.0': {'tests_performed': 5, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000320,77.0,4.0,5.0,0.0,0.0,True,3.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 82.5, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 433.0, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 490.0, 'avg_confidence': 1.0}}",
1000321,1227.0,3.0,66.0,16.0,0.24242424242424243,True,2.0,"{'level_2.0': {'tests_performed': 60, 'matches': 16, 'match_rate': 0.26666666666666666, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 6, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 46.333333333333336, 'avg_confidence': 1.0}}",
1000322,40.0,2.0,9.0,1.0,0.1111111111111111,False,1.0,"{'level_2.0': {'tests_performed': 9, 'matches': 1, 'match_rate': 0.1111111111111111, 'avg_difference': 54.0, 'avg_confidence': 1.0}}",
1000323,218.0,3.0,38.0,0.0,0.0,True,2.0,"{'level_2.0': {'tests_performed': 37, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 905.6486486486486, 'avg_confidence': 0.9969111969111969}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 561.0, 'avg_confidence': 1.0}}",
1000324,65.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 330.5, 'avg_confidence': 1.0}}",
1000325,44.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000326,8.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000327,55.0,3.0,7.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 7, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000328,22.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000329,304.0,3.0,62.0,0.0,0.0,True,2.0,"{'level_2.0': {'tests_performed': 61, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 327.3114754098361, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 380.0, 'avg_confidence': 1.0}}",
1000330,38.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000331,171.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000332,160.0,2.0,20.0,7.0,0.35,False,1.0,"{'level_2.0': {'tests_performed': 20, 'matches': 7, 'match_rate': 0.35, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000333,179.0,2.0,32.0,1.0,0.03125,False,1.0,"{'level_2.0': {'tests_performed': 32, 'matches': 1, 'match_rate': 0.03125, 'avg_difference': 128.125, 'avg_confidence': 1.0}}",
1000335,46.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000336,107.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000337,69.0,4.0,15.0,0.0,0.0,True,3.0,"{'level_2.0': {'tests_performed': 11, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 589.6666666666666, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 10.0, 'avg_confidence': 1.0}}",
1000338,26.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000339,57.0,4.0,15.0,2.0,0.13333333333333333,True,3.0,"{'level_2.0': {'tests_performed': 4, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 713.25, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 10, 'matches': 2, 'match_rate': 0.2, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000340,230.0,4.0,54.0,6.0,0.1111111111111111,True,3.0,"{'level_2.0': {'tests_performed': 32, 'matches': 1, 'match_rate': 0.03125, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 21, 'matches': 5, 'match_rate': 0.23809523809523808, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000342,186.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000344,319.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000345,161.0,3.0,32.0,3.0,0.09375,True,3.0,"{'level_-2.0': {'tests_performed': 1, 'matches': 1, 'match_rate': 1.0, 'avg_difference': 0.0, 'avg_confidence': 1.0}, 'level_2.0': {'tests_performed': 30, 'matches': 2, 'match_rate': 0.06666666666666667, 'avg_difference': 111.0, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 30.0, 'avg_confidence': 1.0}}",
1000346,74.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000347,9.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000348,4.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000349,5.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 300.0, 'avg_confidence': 1.0}}",
1000350,3.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000351,75.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000352,55.0,3.0,18.0,4.0,0.2222222222222222,True,2.0,"{'level_2.0': {'tests_performed': 8, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 10, 'matches': 4, 'match_rate': 0.4, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000353,31.0,3.0,9.0,0.0,0.0,True,2.0,"{'level_2.0': {'tests_performed': 8, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 126.875, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 19.0, 'avg_confidence': 1.0}}",
1000354,4.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000355,7.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000356,28.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 300.0, 'avg_confidence': 1.0}}",
1000357,7.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000358,33.0,3.0,5.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 5, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000359,149.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000361,370.0,2.0,40.0,3.0,0.075,False,1.0,"{'level_2.0': {'tests_performed': 40, 'matches': 3, 'match_rate': 0.075, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000363,164.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000365,70.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000366,96.0,2.0,3.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 39.666666666666664, 'avg_confidence': 1.0}}",
1000367,60.0,-1.0,26.0,2.0,0.07692307692307693,True,2.0,"{'level_-3.0': {'tests_performed': 20, 'matches': 1, 'match_rate': 0.05, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_-2.0': {'tests_performed': 6, 'matches': 1, 'match_rate': 0.16666666666666666, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000368,404.0,4.0,87.0,4.0,0.04597701149425287,True,3.0,"{'level_2.0': {'tests_performed': 80, 'matches': 3, 'match_rate': 0.0375, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 6, 'matches': 1, 'match_rate': 0.16666666666666666, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000369,172.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 270.0, 'avg_confidence': 1.0}}",
1000371,163.0,2.0,4.0,0.0,0.0,True,2.0,"{'level_-2.0': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 360.0, 'avg_confidence': 1.0}, 'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 559.0, 'avg_confidence': 1.0}}",
1000374,91.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000375,98.0,2.0,2.0,1.0,0.5,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 1, 'match_rate': 0.5, 'avg_difference': 15.0, 'avg_confidence': 1.0}}",
1000376,180.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000377,45.0,2.0,4.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 4, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 152.5, 'avg_confidence': 1.0}}",
1000378,14.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000380,188.0,4.0,68.0,5.0,0.07352941176470588,True,3.0,"{'level_2.0': {'tests_performed': 55, 'matches': 5, 'match_rate': 0.09090909090909091, 'avg_difference': 110.61818181818182, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 12, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 199.0, 'avg_confidence': 1.0}}",
1000381,89.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000382,76.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000383,115.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000385,98.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000386,32.0,2.0,4.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 4, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000387,33.0,3.0,6.0,0.0,0.0,True,2.0,"{'level_2.0': {'tests_performed': 5, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 258.0, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000388,5.0,3.0,3.0,2.0,0.6666666666666666,True,2.0,"{'level_2.0': {'tests_performed': 2, 'matches': 2, 'match_rate': 1.0, 'avg_difference': 0.0, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 710.0, 'avg_confidence': 1.0}}",
1000389,8.0,2.0,2.0,1.0,0.5,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 1, 'match_rate': 0.5, 'avg_difference': 75.0, 'avg_confidence': 1.0}}",
1000390,136.0,2.0,2.0,1.0,0.5,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 1, 'match_rate': 0.5, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000392,11.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 525.0, 'avg_confidence': 1.0}}",
1000393,17.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000395,15.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000396,221.0,3.0,45.0,7.0,0.15555555555555556,True,2.0,"{'level_2.0': {'tests_performed': 44, 'matches': 7, 'match_rate': 0.1590909090909091, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 39.0, 'avg_confidence': 1.0}}",
1000397,25.0,2.0,4.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 4, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 107.5, 'avg_confidence': 1.0}}",
1000398,35.0,2.0,4.0,1.0,0.25,False,1.0,"{'level_2.0': {'tests_performed': 4, 'matches': 1, 'match_rate': 0.25, 'avg_difference': 152.5, 'avg_confidence': 1.0}}",
1000399,20.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000400,59.0,3.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000401,133.0,3.0,36.0,1.0,0.027777777777777776,True,2.0,"{'level_2.0': {'tests_performed': 19, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 0.9769736842105263}, 'level_3.0': {'tests_performed': 17, 'matches': 1, 'match_rate': 0.058823529411764705, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000402,33.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 399.0, 'avg_confidence': 1.0}}",
1000403,66.0,3.0,4.0,1.0,0.25,True,2.0,"{'level_2.0': {'tests_performed': 3, 'matches': 1, 'match_rate': 0.3333333333333333, 'avg_difference': 446.6666666666667, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 20.0, 'avg_confidence': 1.0}}",
1000404,20.0,2.0,4.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 4, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 500.0, 'avg_confidence': 1.0}}",
1000405,25.0,2.0,4.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 4, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 155.0, 'avg_confidence': 1.0}}",
1000406,125.0,3.0,46.0,2.0,0.043478260869565216,True,2.0,"{'level_2.0': {'tests_performed': 20, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 26, 'matches': 2, 'match_rate': 0.07692307692307693, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000407,104.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 151.0, 'avg_confidence': 1.0}}",
1000408,47.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000409,33.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 153.0, 'avg_confidence': 1.0}}",
1000410,14.0,2.0,5.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 5, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000411,5.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000412,7.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000413,266.0,3.0,60.0,2.0,0.03333333333333333,True,2.0,"{'level_2.0': {'tests_performed': 35, 'matches': 1, 'match_rate': 0.02857142857142857, 'avg_difference': 311.1714285714286, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 25, 'matches': 1, 'match_rate': 0.04, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000414,11.0,2.0,2.0,1.0,0.5,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 1, 'match_rate': 0.5, 'avg_difference': 10.0, 'avg_confidence': 1.0}}",
1000415,58.0,2.0,13.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 13, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 247.46153846153845, 'avg_confidence': 1.0}}",
1000416,10.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000417,25.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000418,91.0,4.0,11.0,1.0,0.09090909090909091,True,2.0,"{'level_2.0': {'tests_performed': 5, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 6, 'matches': 1, 'match_rate': 0.16666666666666666, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000419,96.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000420,14.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000421,31.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 200.0, 'avg_confidence': 1.0}}",
1000422,96.0,2.0,4.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 4, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 260.0, 'avg_confidence': 1.0}}",
1000423,51.0,4.0,15.0,1.0,0.06666666666666667,True,3.0,"{'level_2.0': {'tests_performed': 10, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 199.8, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 4, 'matches': 1, 'match_rate': 0.25, 'avg_difference': 164.75, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 200.0, 'avg_confidence': 1.0}}",
1000424,27.0,2.0,6.0,1.0,0.16666666666666666,False,1.0,"{'level_2.0': {'tests_performed': 6, 'matches': 1, 'match_rate': 0.16666666666666666, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000425,13.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 580.0, 'avg_confidence': 1.0}}",
1000426,27.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000427,18.0,3.0,4.0,0.0,0.0,True,2.0,"{'level_2.0': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 246.33333333333334, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 160.0, 'avg_confidence': 1.0}}",
1000428,20.0,2.0,4.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 4, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 376.25, 'avg_confidence': 1.0}}",
1000429,27.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000430,43.0,2.0,15.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 15, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000431,57.0,2.0,3.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000432,15.0,3.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 339.0, 'avg_confidence': 1.0}}",
1000433,64.0,2.0,4.0,1.0,0.25,False,1.0,"{'level_2.0': {'tests_performed': 4, 'matches': 1, 'match_rate': 0.25, 'avg_difference': 349.25, 'avg_confidence': 1.0}}",
1000434,9.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000435,12.0,2.0,4.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 4, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000436,136.0,2.0,18.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 18, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 456.3333333333333, 'avg_confidence': 1.0}}",
1000437,35.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000438,22.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000439,29.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000440,9.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 790.0, 'avg_confidence': 1.0}}",
1000441,18.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000442,31.0,2.0,3.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 203.33333333333334, 'avg_confidence': 1.0}}",
1000443,7.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 529.0, 'avg_confidence': 1.0}}",
1000444,55.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000445,17.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000446,76.0,2.0,22.0,1.0,0.045454545454545456,False,1.0,"{'level_2.0': {'tests_performed': 22, 'matches': 1, 'match_rate': 0.045454545454545456, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000447,10.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000448,67.0,3.0,2.0,0.0,0.0,True,2.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 40.0, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000449,110.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 330.0, 'avg_confidence': 1.0}}",
1000450,48.0,2.0,3.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 58.333333333333336, 'avg_confidence': 1.0}}",
1000451,15.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000452,12.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000453,33.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000454,39.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000455,91.0,2.0,4.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 4, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 165.0, 'avg_confidence': 1.0}}",
1000456,62.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000457,57.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000458,18.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000459,89.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000460,21.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000461,160.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000462,45.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000463,120.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000464,,,,,,,,,No cords found
1000465,,,,,,,,,No cords found
1000466,,,,,,,,,No cords found
1000467,,,,,,,,,No cords found
1000468,,,,,,,,,No cords found
1000469,,,,,,,,,No cords found
1000470,,,,,,,,,No cords found
1000472,225.0,4.0,75.0,1.0,0.013333333333333334,True,3.0,"{'level_2.0': {'tests_performed': 48, 'matches': 1, 'match_rate': 0.020833333333333332, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 23, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 359.1304347826087, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 4, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 422.5, 'avg_confidence': 1.0}}",
1000474,40.0,2.0,3.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 37.666666666666664, 'avg_confidence': 1.0}}",
1000475,19.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 285.0, 'avg_confidence': 1.0}}",
1000477,151.0,3.0,43.0,2.0,0.046511627906976744,True,2.0,"{'level_2.0': {'tests_performed': 38, 'matches': 2, 'match_rate': 0.05263157894736842, 'avg_difference': 58.81578947368421, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 5, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000478,40.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000479,28.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000480,9.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 41.0, 'avg_confidence': 1.0}}",
1000481,7.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000482,30.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000483,12.0,2.0,4.0,1.0,0.25,False,1.0,"{'level_2.0': {'tests_performed': 4, 'matches': 1, 'match_rate': 0.25, 'avg_difference': 57.25, 'avg_confidence': 1.0}}",
1000485,14.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000486,12.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000487,33.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000488,39.0,3.0,12.0,1.0,0.08333333333333333,True,2.0,"{'level_2.0': {'tests_performed': 11, 'matches': 1, 'match_rate': 0.09090909090909091, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000489,18.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000490,16.0,2.0,4.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 4, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000491,8.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000492,68.0,1.0,0.0,0.0,0.0,False,0.0,{},
