kfg_id,provenance_display,geo_zone,cluster_label,typology,typology_label,n_cords,n_pattern_types,n_unique_colors,numeric_coverage,frac_broken,iso_score,anomaly_class,has_pp,has_ip,has_cp,has_sp,has_gg,has_gsb,has_is,has_psn,has_adg
KH0358,Paracas,Ica & Paracas,Complex,1,T2,321,6,18,0.8753894080996885,0.1308411214953271,0.4916726456950381,Normal,1,1,1,1,1,0,1,0,0
KH0359,Paracas,Ica & Paracas,Complex,1,T2,304,5,29,0.8453947368421053,0.1217105263157894,0.4853187557191321,Normal,1,1,1,1,0,0,1,0,0
KH0360,Huacho,Central Coast,Simple,0,T1,77,4,7,0.6363636363636364,0.5064935064935064,0.4680504287540505,Normal,1,1,1,1,0,0,0,0,0
KH0361,Nazca,Nazca & Far South,Simple,0,T1,40,1,8,0.8,0.05,0.3620061426410912,Normal,1,0,0,0,0,0,0,0,0
KH0362,Nazca,Nazca & Far South,Simple,1,T2,218,3,8,0.7339449541284404,0.5779816513761468,0.531573713111672,Candidate,1,1,0,0,0,0,1,0,0
KH0363,Pachacamac,Central Coast,Simple,0,T1,65,2,4,0.7230769230769231,0.5692307692307692,0.3734349445851906,Normal,1,1,0,0,0,0,0,0,0
KH0364,Pachacamac,Central Coast,Simple,0,T1,44,1,5,0.2272727272727272,0.1363636363636363,0.383423088100665,Normal,0,0,0,1,0,0,0,0,0
KH0365,Paracas,Ica & Paracas,Simple,0,T1,8,0,1,1.0,0.0,0.3665806599273859,Normal,0,0,0,0,0,0,0,0,0
KH0366,Unknown,,Simple,0,T1,24,2,10,0.7083333333333334,0.375,0.361198467519692,Normal,1,0,0,0,0,1,0,0,0
KH0367,Unknown,,Simple,0,T1,45,3,5,0.4222222222222222,0.4444444444444444,0.3829608740403542,Normal,1,1,0,0,0,0,0,0,1
KH0368,Unknown,,Simple,0,T1,14,1,6,0.7857142857142857,0.2142857142857142,0.3492003625837787,Normal,0,0,1,0,0,0,0,0,0
KH0369,"Arica, Chile (Playa Miller 6)",Arica & N. Chile,Simple,0,T1,126,3,22,0.6825396825396826,0.0952380952380952,0.490325486777211,Normal,1,0,1,1,0,0,0,0,0
KH0370,Lluta Valley,Arica & N. Chile,Simple,0,T1,89,5,5,0.7415730337078652,0.4831460674157303,0.4029225492675138,Normal,1,1,1,1,0,0,0,0,1
KH0371,Lluta Valley,Arica & N. Chile,Simple,0,T1,105,5,6,0.6857142857142857,0.419047619047619,0.4019323857297417,Normal,1,1,0,1,0,0,0,1,1
KH0372,Lluta Valley,Arica & N. Chile,Simple,0,T1,100,4,4,0.68,0.46,0.4170291676375915,Normal,1,0,1,1,0,0,0,0,1
KH0373,"Arica, Chile (Playa Miller 6)",Arica & N. Chile,Simple,0,T1,57,1,11,0.7017543859649122,0.1228070175438596,0.4803028395043595,Candidate,1,0,0,0,0,0,0,0,0
KH0374,Chancay (Central Coast),Central Coast,Simple,0,T1,13,1,4,1.0,0.0769230769230769,0.3528965101530561,Normal,1,0,0,0,0,0,0,0,0
KH0375,Chancay (Central Coast),Central Coast,Simple,0,T1,8,0,2,0.75,0.25,0.3661483335251309,Normal,0,0,0,0,0,0,0,0,0
KH0376,Chancay (Central Coast),Central Coast,Simple,0,T1,5,0,2,1.0,0.2,0.4283330991836626,Candidate,0,0,0,0,0,0,0,0,0
KH0377,Chancay (Central Coast),Central Coast,Simple,0,T1,33,2,6,0.8484848484848485,0.0,0.4471592540474652,Normal,1,0,0,0,0,0,0,1,0
KH0378,Cuzco,Southern Highlands,Simple,0,T1,32,0,16,0.5625,0.3125,0.3906721887882044,Normal,0,0,0,0,0,0,0,0,0
KH0379,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,0,T1,104,1,10,0.2211538461538461,0.0384615384615384,0.3973307017823685,Normal,1,0,0,0,0,0,0,0,0
KH0380,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,0,T1,47,1,3,0.5106382978723404,0.0638297872340425,0.3641293662759148,Normal,0,0,0,0,0,1,0,0,0
KH0381,Unknown,,Simple,0,T1,33,2,5,0.8787878787878788,0.6363636363636364,0.3782243250424991,Normal,1,1,0,0,0,0,0,0,0
KH0382,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,1,T2,125,1,30,0.928,0.064,0.6107093666267466,High-confidence,0,0,0,1,0,0,0,0,0
KH0383,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,1,T2,133,2,16,0.8421052631578947,0.0601503759398496,0.5410913095932894,High-confidence,1,0,0,1,0,0,0,0,0
KH0384,Pisco Valley,Cañete–Pisco,Complex,0,T1,96,3,2,1.0,0.0,0.4641814878414469,High-confidence,1,1,1,0,0,0,0,0,0
KH0385,Acari,Nazca & Far South,Simple,0,T1,58,5,15,0.9482758620689656,0.1034482758620689,0.3933962501217515,Normal,1,1,1,0,1,0,1,0,0
KH0386,Belli Collection,,Simple,0,T1,91,5,5,0.6263736263736264,0.4285714285714285,0.4915451295704753,Normal,1,1,1,1,1,0,0,0,0
KH0387,Unknown,,Simple,0,T1,59,4,8,0.423728813559322,0.847457627118644,0.4568233884576781,Candidate,1,1,1,0,0,0,0,0,1
KH0388,Unknown,,Simple,0,T1,11,3,2,0.7272727272727273,0.0,0.3521544289317349,Normal,1,0,0,1,0,0,0,1,0
KH0389,Hda. Ullujalla / Callengo,Cañete–Pisco,Complex,1,T2,264,6,17,0.7272727272727273,0.4128787878787879,0.5820343217757058,High-confidence,1,1,1,1,1,0,1,0,0
KH0390,Unknown,,Simple,0,T1,25,2,5,1.0,0.0,0.3590627789243645,Normal,1,0,0,0,1,0,0,0,0
KH0391,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,0,T1,20,1,4,0.95,0.15,0.3593177518322516,Normal,1,0,0,0,0,0,0,0,0
KH0392,Hda. Ullujalla / Callengo,Cañete–Pisco,Simple,0,T1,33,2,7,0.5151515151515151,0.6666666666666666,0.3917865906783411,Normal,1,0,0,0,0,0,0,0,1
KH0393,Unknown,,Simple,0,T1,66,2,10,0.5606060606060606,0.8787878787878788,0.4643779775628878,Candidate,1,0,0,0,0,0,0,0,1
KH0394,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,0,T1,20,1,2,0.9,0.5,0.3730086758980825,Normal,1,0,0,0,0,0,0,0,0
KH0395,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,0,T1,35,2,7,0.6857142857142857,0.7142857142857143,0.3885027815767313,Normal,1,0,0,0,0,1,0,0,0
KH0396,Tambo Colorado,Cañete–Pisco,Simple,0,T1,14,0,1,0.7857142857142857,0.2142857142857142,0.385582716554831,Normal,0,0,0,0,0,0,0,0,0
KH0397,Tambo Colorado,Cañete–Pisco,Simple,0,T1,10,1,3,1.0,0.0,0.35376005187116,Normal,1,0,0,0,0,0,0,0,0
KH0398,Tambo Colorado,Cañete–Pisco,Simple,0,T1,25,0,2,0.0,0.28,0.4487386912261366,Candidate,0,0,0,0,0,0,0,0,0
KH0399,Tambo Colorado,Cañete–Pisco,Simple,0,T1,5,0,1,0.6,0.0,0.3785429896427965,Normal,0,0,0,0,0,0,0,0,0
KH0400,Unknown,,Simple,0,T1,25,3,4,0.88,0.2,0.3522255807822442,Normal,1,0,0,1,1,0,0,0,0
KH0401,Unknown,,Simple,0,T1,15,0,4,0.6666666666666666,0.8666666666666667,0.421851583638928,Candidate,0,0,0,0,0,0,0,0,0
KH0402,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,0,T1,17,1,7,0.8235294117647058,0.8235294117647058,0.4036348048628904,Normal,1,0,0,0,0,0,0,0,0
KH0403,Unknown,,Simple,0,T1,7,0,3,1.0,0.5714285714285714,0.3928518254258356,Normal,0,0,0,0,0,0,0,0,0
KH0404,La Molina,Central Coast,Complex,1,T2,225,6,8,0.7733333333333333,0.28,0.5228881238985164,Normal,1,1,0,1,0,0,1,1,1
KH0405,Chancay / Huando (Gaffron),Central Coast,Simple,0,T1,30,2,8,0.9333333333333332,0.0333333333333333,0.3508195866427503,Normal,1,0,0,0,1,0,0,0,0
KH0406,Ica / Cajamarquilla,Ica & Paracas,Simple,0,T1,40,4,3,0.65,0.025,0.3627342080738146,Normal,1,0,1,1,0,0,0,0,1
KH0407,Ica,Ica & Paracas,Simple,0,T1,19,2,3,0.8421052631578947,0.0,0.3461085323605319,Normal,1,0,0,0,0,0,0,0,1
KH0408,Ica Valley (near Callango),Ica & Paracas,Complex,0,T1,151,7,10,0.8807947019867549,0.1920529801324503,0.4624709988888503,Normal,1,1,1,1,0,1,1,1,0
KH0409,Unknown,,Simple,0,T1,68,1,9,0.7352941176470589,0.0735294117647058,0.3555987608572689,Normal,0,0,0,0,0,1,0,0,0
KH0410,Unknown,,Simple,0,T1,40,0,2,0.275,0.2,0.4032119912192136,Normal,0,0,0,0,0,0,0,0,0
KH0411,Unknown,,Simple,0,T1,28,4,3,0.8214285714285714,0.25,0.3560655729575845,Normal,1,0,1,0,1,0,0,0,1
KH0412,Unknown,,Simple,0,T1,7,1,5,1.0,0.2857142857142857,0.364700224704775,Normal,1,0,0,0,0,0,0,0,0
KH0413,Unknown,,Simple,0,T1,9,1,6,1.0,0.2222222222222222,0.3673533473280149,Normal,1,0,0,0,0,0,0,0,0
KH0414,Unknown,,Simple,0,T1,12,2,8,0.75,0.1666666666666666,0.3544720737638017,Normal,1,0,0,1,0,0,0,0,0
KH0415,Chuquitanta,Central Coast,Simple,1,T2,90,3,33,0.9333333333333332,0.0444444444444444,0.5438057006298236,High-confidence,1,0,0,1,0,0,0,1,0
KH0416,Cajamarquilla,Central Coast,Simple,0,T1,15,0,2,0.9333333333333332,0.0,0.3652169950428363,Normal,0,0,0,0,0,0,0,0,0
KH0417,Cajamarquilla,Central Coast,Simple,0,T1,18,0,3,0.0,0.2222222222222222,0.4290238660496688,Candidate,0,0,0,0,0,0,0,0,0
KH0418,Cajamarquilla,Central Coast,Simple,0,T1,12,0,4,0.25,0.0,0.4015160970892671,Normal,0,0,0,0,0,0,0,0,0
KH0419,Cajamarquilla,Central Coast,Simple,0,T1,8,0,3,1.0,0.0,0.3686921065692228,Normal,0,0,0,0,0,0,0,0,0
KH0420,Chuquitanta,Central Coast,Simple,0,T1,30,3,7,0.8,0.4,0.3542230870387235,Normal,1,1,1,0,0,0,0,0,0
KH0421,Chancay (Central Coast),Central Coast,Simple,0,T1,33,2,8,0.9090909090909092,0.2727272727272727,0.3558867492084089,Normal,1,0,0,0,0,0,0,0,1
KH0422,Unknown,,Simple,0,T1,39,4,9,0.8717948717948718,0.7692307692307693,0.4199873050328874,Normal,1,1,1,0,0,0,0,1,0
KH0423,Unknown,,Simple,0,T1,16,0,9,0.75,0.0,0.3699795435155336,Normal,0,0,0,0,0,0,0,0,0
KH0424,Chancay (Hda. Huando),Central Coast,Simple,0,T1,63,3,7,0.7777777777777778,0.2698412698412698,0.3560266282725632,Normal,1,1,0,0,1,0,0,0,0
KH0425,Ica Valley (near Callango),Ica & Paracas,Simple,0,T1,133,1,33,0.8345864661654135,0.2481203007518796,0.4786700952272724,Normal,1,0,0,0,0,0,0,0,0
KH0426,Unknown,,Simple,0,T1,78,5,7,0.9487179487179488,0.0256410256410256,0.3692436221843854,Normal,1,1,1,1,0,0,0,0,1
KH0427,Unknown,,Simple,0,T1,88,4,8,0.9431818181818182,0.0227272727272727,0.3790235897664034,Normal,1,0,1,1,0,0,0,1,0
KH0428,Lima (Huaca Pérez),Central Coast,Complex,0,T1,417,7,23,0.8609112709832134,0.1726618705035971,0.4427628491207739,Normal,1,1,1,1,0,1,0,1,1
KH0429,Lima (Huaca Pérez),Central Coast,Simple,0,T1,28,1,9,0.6071428571428571,0.0,0.3608441687869462,Normal,0,0,0,0,0,0,0,1,0
KH0430,Lima (Huaca Pérez),Central Coast,Simple,0,T1,70,3,32,0.5428571428571428,0.1142857142857142,0.4147129206139435,Normal,1,1,0,1,0,0,0,0,0
KH0431,Pachacamac (Fundort),Central Coast,Complex,1,T2,226,5,12,0.9823008849557522,0.0044247787610619,0.521779591573967,Normal,1,0,1,1,0,0,1,1,0
KH0432,Ica,Ica & Paracas,Simple,0,T1,120,3,5,0.5916666666666667,0.225,0.4503905797762468,Normal,1,0,0,1,0,0,0,1,0
KH0433,Huacho,Central Coast,Complex,0,T1,167,9,12,0.7964071856287425,0.0658682634730539,0.4488565282197317,Normal,1,1,1,1,1,1,1,1,1
KH0434,Pachacamac,Central Coast,Simple,0,T1,132,6,26,0.5378787878787878,0.25,0.4379576832153835,Normal,1,1,1,0,1,0,0,1,1
KH0435,Pachacamac,Central Coast,Complex,0,T1,236,6,34,0.7330508474576272,0.1525423728813559,0.4211277094801841,Normal,1,1,1,1,0,1,0,1,0
KH0436,Nazca (Santa Clara),Nazca & Far South,Complex,1,T2,369,7,26,0.8130081300813008,0.1002710027100271,0.4729321482679636,Normal,1,1,1,0,1,1,1,1,0
KH0437,Pachacamac,Central Coast,Simple,0,T1,126,4,9,0.7777777777777778,0.4126984126984127,0.3840694036292441,Normal,1,1,1,0,1,0,0,0,0
KH0438,Pachacamac,Central Coast,Simple,0,T1,86,1,6,0.7906976744186046,0.313953488372093,0.3679765367503076,Normal,1,0,0,0,0,0,0,0,0
KH0439,Pachacamac,Central Coast,Simple,0,T1,137,3,9,0.7737226277372263,0.3357664233576642,0.4112746589031629,Normal,1,1,0,0,1,0,0,0,0
KH0440,Pachacamac,Central Coast,Simple,0,T1,113,5,9,0.6814159292035398,0.3451327433628318,0.4018524184027431,Normal,1,1,1,0,0,0,0,1,1
KH0441,Pachacamac,Central Coast,Simple,0,T1,167,4,11,0.9281437125748504,0.0,0.4310178381757574,Normal,1,1,1,1,0,0,0,0,0
KH0442,Ica,Ica & Paracas,Simple,0,T1,79,6,13,0.810126582278481,0.240506329113924,0.4118000794834194,Normal,1,1,1,1,1,0,0,0,1
KH0443,Ica,Ica & Paracas,Simple,0,T1,50,5,11,0.92,0.1,0.3939055845240095,Normal,1,1,0,1,0,0,1,0,1
KH0444,Ica,Ica & Paracas,Simple,0,T1,12,0,5,0.9166666666666666,0.0833333333333333,0.3607807912632663,Normal,0,0,0,0,0,0,0,0,0
KH0445,Pacasmayo,North Peru Coast,Simple,0,T1,164,4,61,0.725609756097561,0.3597560975609756,0.512898475899841,Normal,1,1,0,1,0,0,1,0,0
KH0446,Pachacamac,Central Coast,Complex,0,T1,190,7,15,0.631578947368421,0.6578947368421053,0.4626795021844266,Normal,1,1,1,1,1,0,0,1,1
KH0447,Pisco,Cañete–Pisco,Simple,0,T1,94,4,22,0.5957446808510638,0.1489361702127659,0.3912398520142145,Normal,1,1,0,0,0,1,0,1,0
KH0448,Ica / Pisco,Ica & Paracas,Simple,0,T1,79,2,7,0.4050632911392405,0.0632911392405063,0.3662942616400872,Normal,1,0,0,0,1,0,0,0,0
KH0449,Ica / Pisco,Ica & Paracas,Simple,0,T1,95,2,9,0.8736842105263158,0.1052631578947368,0.3723488011531538,Normal,1,1,0,0,0,0,0,0,0
KH0450,Pachacamac,Central Coast,Simple,0,T1,196,3,25,0.826530612244898,0.0765306122448979,0.3967220771025749,Normal,1,1,1,0,0,0,0,0,0
KH0451,Pachacamac,Central Coast,Simple,0,T1,164,3,26,0.8292682926829268,0.2317073170731707,0.4843724971859546,Normal,1,0,1,1,0,0,0,0,0
KH0452,Pachacamac,Central Coast,Simple,0,T1,17,2,5,0.8823529411764706,0.0588235294117647,0.3404658680212927,Normal,1,0,1,0,0,0,0,0,0
KH0453,Chancay,Central Coast,Simple,1,T2,268,3,60,0.8507462686567164,0.3022388059701492,0.6190919671021518,High-confidence,1,0,0,1,0,0,0,1,0
KH0454,Pachacamac,Central Coast,Simple,1,T2,169,0,10,0.3609467455621302,0.0828402366863905,0.5998517139226672,High-confidence,0,0,0,0,0,0,0,0,0
KH0455,Ocucaje,Ica & Paracas,Simple,0,T1,119,3,13,0.6638655462184874,0.1260504201680672,0.3928580494457167,Normal,1,0,1,1,0,0,0,0,0
KH0456,Pachacamac,Central Coast,Simple,0,T1,62,2,4,1.0,0.0,0.3513804452548585,Normal,1,0,1,0,0,0,0,0,0
KH0457,Ica,Ica & Paracas,Simple,0,T1,65,1,60,0.8923076923076924,0.0769230769230769,0.5307389780248193,High-confidence,1,0,0,0,0,0,0,0,0
KH0458,Ica,Ica & Paracas,Simple,0,T1,9,1,6,0.8888888888888888,0.0,0.348717755822931,Normal,1,0,0,0,0,0,0,0,0
KH0459,Ica,Ica & Paracas,Simple,0,T1,10,1,4,0.8,0.2,0.3492765682081873,Normal,1,0,0,0,0,0,0,0,0
KH0460,Ica,Ica & Paracas,Simple,0,T1,58,4,5,0.8448275862068966,0.4310344827586206,0.3638934799815432,Normal,1,1,1,0,0,0,0,1,0
KH0461,Ica,Ica & Paracas,Simple,0,T1,80,4,4,0.8875,0.3875,0.3598920169676712,Normal,1,1,1,0,1,0,0,0,0
KH0462,Unknown,,Simple,0,T1,23,1,10,0.8695652173913043,0.217391304347826,0.3651595754295765,Normal,1,0,0,0,0,0,0,0,0
KH0463,Pachacamac,Central Coast,Simple,0,T1,47,5,10,0.9148936170212766,0.0638297872340425,0.361866373963439,Normal,1,1,1,1,0,0,0,0,1
KH0464,Pisco,Cañete–Pisco,Simple,0,T1,24,2,4,0.7083333333333334,0.0416666666666666,0.349765238487424,Normal,1,0,1,0,0,0,0,0,0
KH0465,Pisco,Cañete–Pisco,Simple,0,T1,75,3,11,0.5866666666666667,0.2266666666666666,0.3856240173069267,Normal,1,0,1,0,1,0,0,0,0
KH0466,Ica,Ica & Paracas,Complex,0,T1,194,3,17,0.5154639175257731,0.4175257731958763,0.4441584591580041,Normal,1,1,1,0,0,0,0,0,0
KH0467,Pachacamac,Central Coast,Simple,0,T1,59,3,7,0.847457627118644,0.1525423728813559,0.3673644201402101,Normal,1,0,1,0,0,1,0,0,0
KH0468,Ica / Pisco,Ica & Paracas,Complex,1,T2,955,6,54,0.237696335078534,0.1717277486910994,0.6351891468644885,High-confidence,1,1,1,1,1,0,0,0,1
KH0469,Huacho,Central Coast,Simple,0,T1,134,5,10,0.5671641791044776,0.2313432835820895,0.3891016809235967,Normal,1,1,1,0,1,0,0,0,1
KH0470,Huacho,Central Coast,Simple,0,T1,144,3,20,0.6527777777777778,0.1319444444444444,0.4294039286524091,Normal,1,1,1,0,0,0,0,0,0
KH0471,Unknown,,Simple,0,T1,98,2,4,0.7346938775510204,0.3673469387755102,0.3657920051918695,Normal,1,0,0,0,0,0,0,0,1
KH0472,Unknown,,Complex,0,T1,194,8,15,0.8247422680412371,0.2474226804123711,0.4601909160877292,Normal,1,1,1,1,0,1,1,1,1
KH0473,Unknown,,Simple,0,T1,30,2,9,0.8666666666666667,0.1333333333333333,0.3560406321053629,Normal,1,0,0,0,0,0,0,0,1
KH0474,Ica,Ica & Paracas,Simple,0,T1,86,4,15,0.813953488372093,0.2209302325581395,0.4298894122467334,Normal,1,1,1,0,0,0,0,1,0
KH0475,Unknown,,Simple,0,T1,52,1,30,0.3846153846153846,0.1346153846153846,0.4441823103652269,Normal,1,0,0,0,0,0,0,0,0
KH0476,Unknown,,Simple,0,T1,76,4,7,0.8947368421052632,0.4078947368421052,0.3771085512354718,Normal,1,1,1,1,0,0,0,0,0
KH0477,Unknown,,Simple,0,T1,71,5,7,0.4788732394366197,0.2676056338028169,0.439263254524491,Normal,1,1,1,1,0,0,0,0,1
KH0478,Ica,Ica & Paracas,Complex,0,T1,233,6,11,0.8669527896995708,0.0300429184549356,0.3966774670274828,Normal,1,1,1,1,1,1,0,0,0
KH0479,Pachacamac,Central Coast,Simple,0,T1,30,3,3,0.8666666666666667,0.1333333333333333,0.3501384803661639,Normal,1,1,1,0,0,0,0,0,0
KH0480,Pachacamac,Central Coast,Simple,0,T1,73,6,5,0.9178082191780822,0.0821917808219178,0.373947827881091,Normal,1,1,1,0,1,1,0,0,1
KH0481,Pachacamac,Central Coast,Simple,0,T1,7,2,4,1.0,0.0,0.3551710090315654,Normal,1,0,0,0,0,1,0,0,0
KH0482,Pachacamac,Central Coast,Simple,0,T1,34,3,5,1.0,0.2058823529411764,0.3574597734449745,Normal,1,1,0,0,1,0,0,0,0
KH0483,Pachacamac,Central Coast,Simple,0,T1,15,1,1,1.0,0.0666666666666666,0.3647396552841391,Normal,0,0,0,0,0,0,0,0,1
KH0484,Pachacamac,Central Coast,Simple,0,T1,24,2,12,0.875,0.2916666666666667,0.3613779914472854,Normal,1,0,0,0,0,0,0,0,1
KH0485,Pachacamac,Central Coast,Simple,0,T1,15,0,12,0.9333333333333332,0.2666666666666666,0.3741132355687845,Normal,0,0,0,0,0,0,0,0,0
KH0486,Ica,Ica & Paracas,Simple,0,T1,19,0,3,0.9473684210526316,0.631578947368421,0.3961432741782082,Normal,0,0,0,0,0,0,0,0,0
KH0487,Unknown,,Simple,0,T1,49,3,6,0.4693877551020408,0.7346938775510204,0.4128648992356957,Normal,1,0,1,0,0,0,0,1,0
KH0488,Unknown,,Simple,0,T1,75,4,21,0.68,0.2133333333333333,0.3840889948290096,Normal,1,1,1,0,0,0,0,1,0
KH0489,Pachacamac,Central Coast,Simple,0,T1,90,4,13,0.7888888888888889,0.2111111111111111,0.4572109168196828,Normal,1,1,1,1,0,0,0,0,0
KH0490,Pachacamac,Central Coast,Simple,0,T1,51,3,2,0.5490196078431373,0.5294117647058824,0.454137678723454,Normal,1,0,1,1,0,0,0,0,0
KH0491,Incahuasi,Cañete–Pisco,Simple,0,T1,89,6,4,0.7303370786516854,0.1348314606741573,0.3861273122530431,Normal,1,1,1,0,1,1,0,0,1
KH0492,Incahuasi,Cañete–Pisco,Complex,0,T1,176,5,4,0.8238636363636364,0.1988636363636363,0.427685257838739,Normal,1,1,1,1,0,0,0,0,1
KH0493,Incahuasi,Cañete–Pisco,Simple,0,T1,14,1,2,1.0,0.0714285714285714,0.40031198122665,Candidate,0,0,0,0,0,0,0,0,1
KH0494,Incahuasi,Cañete–Pisco,Simple,0,T1,48,3,3,0.9583333333333334,0.1666666666666666,0.3765565853598975,Normal,1,0,1,1,0,0,0,0,0
KH0495,Incahuasi,Cañete–Pisco,Simple,0,T1,15,0,2,0.8,0.1333333333333333,0.361554693280849,Normal,0,0,0,0,0,0,0,0,0
KH0496,Incahuasi,Cañete–Pisco,Simple,0,T1,47,4,5,0.9148936170212766,0.0851063829787234,0.4119290568718605,Normal,1,0,1,1,0,0,0,1,0
KH0497,Incahuasi,Cañete–Pisco,Simple,0,T1,15,0,2,0.6,0.2,0.367179408991348,Normal,0,0,0,0,0,0,0,0,0
KH0498,Incahuasi,Cañete–Pisco,Complex,1,T2,490,4,16,0.7653061224489796,0.4653061224489795,0.6636933428159679,High-confidence,1,0,1,1,0,0,1,0,0
KH0499,Incahuasi,Cañete–Pisco,Complex,0,T1,237,6,7,0.5147679324894515,0.4430379746835443,0.4597144282113351,Normal,1,1,1,0,1,1,0,0,1
KH0500,Incahuasi,Cañete–Pisco,Complex,0,T1,213,4,12,0.6948356807511737,0.4131455399061033,0.41651809253055,Normal,1,1,1,0,1,0,0,0,0
KH0501,Incahuasi,Cañete–Pisco,Simple,0,T1,25,1,4,0.92,0.08,0.3749539858954946,Normal,0,1,0,0,0,0,0,0,0
KH0502,Incahuasi,Cañete–Pisco,Complex,0,T1,174,5,17,0.6896551724137931,0.3218390804597701,0.46925741153863,Normal,1,1,0,1,0,1,0,0,1
KH0503,Incahuasi,Cañete–Pisco,Simple,0,T1,88,5,4,0.8636363636363636,0.1704545454545454,0.3789358932232821,Normal,1,1,1,0,1,0,0,0,1
KH0504,Incahuasi,Cañete–Pisco,Complex,0,T1,131,5,4,0.8091603053435115,0.2977099236641221,0.4786190317756976,Normal,1,1,1,1,0,0,0,0,1
KH0505,Incahuasi,Cañete–Pisco,Simple,0,T1,169,3,11,0.7988165680473372,0.3491124260355029,0.4206718098022664,Normal,1,1,0,0,0,0,0,0,1
KH0506,Incahuasi,Cañete–Pisco,Complex,1,T2,330,6,10,0.6606060606060606,0.593939393939394,0.530752820795053,Candidate,1,1,1,1,1,0,0,0,1
KH0507,Incahuasi,Cañete–Pisco,Complex,1,T2,381,7,10,0.7795275590551181,0.2152230971128609,0.549237449249374,Candidate,1,1,1,1,0,0,1,1,1
KH0508,Incahuasi,Cañete–Pisco,Simple,0,T1,92,3,11,0.9891304347826086,0.0108695652173913,0.5060138569736904,Normal,0,0,0,0,0,1,0,1,1
KH0509,Incahuasi,Cañete–Pisco,Complex,1,T2,362,9,12,0.5883977900552486,0.5552486187845304,0.5585977497140417,Candidate,1,1,1,1,1,1,1,1,1
KH0510,Incahuasi,Cañete–Pisco,Simple,0,T1,87,4,8,0.264367816091954,0.2528735632183908,0.4073454373756837,Normal,1,1,0,0,1,0,0,0,1
KH0511,Incahuasi,Cañete–Pisco,Complex,0,T1,124,4,20,0.2661290322580645,0.3064516129032258,0.4372938998437077,Normal,1,1,0,0,1,0,0,0,1
KH0512,Incahuasi,Cañete–Pisco,Simple,0,T1,94,3,9,0.5319148936170213,0.5106382978723404,0.4105797303566771,Normal,1,1,0,0,0,0,0,0,1
KH0513,Incahuasi,Cañete–Pisco,Simple,0,T1,109,3,19,0.6513761467889908,0.7706422018348624,0.4491234384144976,Normal,1,1,0,0,0,0,0,0,1
KH0514,Incahuasi,Cañete–Pisco,Simple,0,T1,125,3,10,0.912,0.216,0.3716622516757936,Normal,1,1,1,0,0,0,0,0,0
KH0515,Incahuasi,Cañete–Pisco,Simple,0,T1,15,0,3,1.0,0.1333333333333333,0.4026065371846821,Normal,0,0,0,0,0,0,0,0,0
KH0516,Incahuasi,Cañete–Pisco,Complex,0,T1,247,6,6,0.7044534412955465,0.5222672064777328,0.4765734116014125,Normal,1,1,1,1,0,0,1,1,0
KH0517,Incahuasi,Cañete–Pisco,Complex,0,T1,322,5,5,0.906832298136646,0.2142857142857142,0.4945713266700818,Normal,1,1,1,1,0,0,0,0,1
KH0518,Incahuasi,Cañete–Pisco,Simple,0,T1,21,0,1,1.0,0.238095238095238,0.4335945640250719,Normal,0,0,0,0,0,0,0,0,0
KH0519,Incahuasi,Cañete–Pisco,Complex,1,T2,250,4,6,0.6,0.576,0.641519406218035,High-confidence,1,1,0,1,0,0,1,0,0
KH0520,Armatambo (Huaca San Pedro),Central Coast,Simple,0,T1,32,2,12,0.84375,0.03125,0.3694693975946824,Normal,1,0,0,0,0,0,0,0,1
KH0521,Armatambo (Huaca San Pedro),Central Coast,Complex,0,T1,198,6,25,0.9090909090909092,0.1212121212121212,0.4180448415938468,Normal,1,1,1,0,1,0,0,1,1
KH0522,Armatambo / Huaca San Pedro,Central Coast,Simple,0,T1,22,4,5,0.9545454545454546,0.1818181818181818,0.3563927924371466,Normal,1,0,1,0,0,1,0,0,1
KH0523,Armatambo / Huaca San Pedro,Central Coast,Simple,0,T1,14,1,4,0.8571428571428571,0.2142857142857142,0.3515302898607796,Normal,0,0,0,0,0,1,0,0,0
KH0524,Armatambo / Huaca San Pedro,Central Coast,Simple,0,T1,6,1,5,1.0,0.0,0.3544082307049493,Normal,1,0,0,0,0,0,0,0,0
KH0525,Armatambo / Huaca San Pedro,Central Coast,Simple,0,T1,55,2,14,0.6727272727272727,0.1818181818181818,0.372668686461913,Normal,1,1,0,0,0,0,0,0,0
KH0526,Armatambo / Huaca San Pedro,Central Coast,Simple,0,T1,29,1,12,0.6896551724137931,0.1379310344827586,0.3600795076426022,Normal,1,0,0,0,0,0,0,0,0
KH0527,Armatambo / Huaca San Pedro,Central Coast,Simple,0,T1,35,1,9,0.7142857142857143,0.1142857142857142,0.3597703398446382,Normal,1,0,0,0,0,0,0,0,0
